"","z","y","y.0","y.1"
"1","ctl",16.4603633014164,16.4603633014164,17.8537448509008
"2","ctl",-3.32113429299668,-3.32113429299668,0.92913965608483
"3","trt",9.35725579245509,6.78543993908862,9.35725579245509
"4","trt",1.22395553678879,5.57894370606641,1.22395553678879
"5","ctl",11.2562362101765,11.2562362101765,5.51593667074593
"6","trt",8.83056978496224,11.0035578622811,8.83056978496224
"7","ctl",11.3514164317175,11.3514164317175,9.48033053672485
"8","trt",16.030333151415,5.89719751099698,16.030333151415
"9","ctl",8.02993150313056,8.02993150313056,3.58146356191563
"10","ctl",13.0531159044405,13.0531159044405,12.9215201183196
"11","ctl",9.58018330383,9.58018330383,16.7604291612934
"12","ctl",1.61928582719532,1.61928582719532,14.3302342178569
"13","ctl",4.34893895004622,4.34893895004622,11.3949618492472
"14","ctl",6.72561596560389,6.72561596560389,7.12275003915821
"15","ctl",2.17372861720994,2.17372861720994,10.4774062841714
"16","ctl",6.5883177752112,6.5883177752112,14.9887891993366
"17","ctl",3.50178277361007,3.50178277361007,12.1330370627737
"18","ctl",4.59775214448101,4.59775214448101,10.3840112798101
"19","trt",8.56066665338036,0.508846808951932,8.56066665338036
"20","ctl",9.81381947905371,9.81381947905371,8.59951430776391
"21","trt",13.7957392813785,3.23149715242882,13.7957392813785
"22","ctl",0.257356009829432,0.257356009829432,10.3520947801862
"23","ctl",10.8393986527514,10.8393986527514,7.57184429992592
"24","ctl",12.5788048248393,12.5788048248393,13.8087574018077
"25","ctl",4.63915612005384,4.63915612005384,12.1931559105677
"26","trt",17.260808513723,6.2428023442831,17.260808513723
"27","trt",16.2973682412364,4.3470401563199,16.2973682412364
"28","ctl",2.88940532183903,2.88940532183903,12.0121702101433
"29","ctl",0.166261426000522,0.166261426000522,7.64219328874424
"30","ctl",2.11530585073943,2.11530585073943,9.80610490802459
"31","trt",11.8516035209557,11.619247675877,11.8516035209557
"32","ctl",11.7650531641913,11.7650531641913,9.86967404374331
"33","ctl",2.59891169326628,2.59891169326628,14.4619297735036
"34","ctl",4.35934139502543,4.35934139502543,13.8704761581014
"35","ctl",9.25041878709242,9.25041878709242,7.73396695696599
"36","ctl",10.9616690978046,10.9616690978046,5.3110777411151
"37","ctl",-0.342368104383289,-0.342368104383289,5.25337498278674
"38","ctl",4.04764161567905,4.04764161567905,9.61761261802845
"39","ctl",10.9768700774698,10.9768700774698,8.16865026710917
"40","ctl",12.171947700389,12.171947700389,7.69576895769558
"41","ctl",8.19960507474722,8.19960507474722,8.44045529855256
"42","ctl",8.67901374392412,8.67901374392412,4.94593588919572
"43","ctl",12.8098874592576,12.8098874592576,13.3813118386111
"44","ctl",11.8100257770085,11.8100257770085,12.1215691497522
"45","ctl",7.57129052108515,7.57129052108515,4.89255139014834
"46","ctl",1.69930689204753,1.69930689204753,12.7718836912771
"47","ctl",-0.25693538638241,-0.25693538638241,-1.50888421075155
"48","ctl",10.5318298832556,10.5318298832556,11.0458604306879
"49","ctl",7.88798789591098,7.88798789591098,4.39715748484285
"50","ctl",11.6598910646888,11.6598910646888,11.662928656506
"51","ctl",10.9125723454172,10.9125723454172,8.20100400702498
"52","ctl",8.01191517681173,8.01191517681173,5.58278561161732
"53","ctl",3.74364604908574,3.74364604908574,11.8430703032815
"54","ctl",9.72993948514982,9.72993948514982,6.42164049560513
"55","ctl",0.457328276448107,0.457328276448107,9.47562688895219
"56","ctl",2.77516327903998,2.77516327903998,10.3436715479169
